# kapture format: 1.1
# timestamp, device_id, qw, qx, qy, qz, tx, ty, tz
    2676, cam_02676, 0.0996804, 0.971905, 0.022281, 0.212056, -588.621, -100.824, -477.838
    2677, cam_02677, 0.127824, 0.955563, -0.0273798, -0.264217, -738.032, 41.8271, 203.183
    2678, cam_02678, 0.127955, 0.988444, -0.0114988, -0.0804585, -762.777, -19.1192, -75.1978
    2679, cam_02679, 0.125202, 0.98572, 0.00615562, 0.112441, -676.838, -79.8824, -351.51
    2680, cam_02680, -0.083333, -0.615219, 0.0979615, 0.777795, 22.2735, 181.147, 685.36
    2681, cam_02681, 0.121319, 0.928994, 0.0519714, 0.345762, -428.255, -172.441, -612.39
    2682, cam_02682, 0.125447, 0.943748, -0.0404062, -0.303265, -720.257, 69.3928, 259.277
    2683, cam_02683, 0.130156, 0.976941, -0.0352438, -0.165541, -766.351, 33.2593, 49.7211
    2684, cam_02684, 0.127051, 0.991862, 0.00155692, -0.00810859, -744.939, -52.4961, -182.624
    2685, cam_02685, 0.106225, 0.973754, 0.0189135, 0.200403, -602.427, -100.032, -467.259
    2686, cam_02686, 0.0939755, 0.891, 0.055687, 0.440666, -288.932, -159.895, -694.518
    2687, cam_02687, 0.136101, 0.955443, -0.0258705, -0.260644, -744.066, 38.6063, 197.473
    2688, cam_02688, 0.133206, 0.98909, 0.000767482, -0.0629043, -762.975, -43.0778, -101.406
    2689, cam_02689, 0.112496, 0.987748, 0.0135809, 0.1073, -682.712, -83.3747, -348.507
    2690, cam_02690, 0.137048, 0.936668, -0.0335451, -0.32054, -715.366, 63.3796, 286.174
    2691, cam_02691, 0.0488344, 0.944925, -0.0248778, -0.322667, -634.153, 42.6062, 296.816
    2692, cam_02692, 0.144386, 0.979355, -0.0195238, -0.140125, -773.037, 1.0717, 12.5419
    2693, cam_02693, 0.106418, 0.989767, 0.000797454, 0.0950618, -693.682, -60.2801, -336.453
    2694, cam_02694, 0.112635, 0.891521, -0.0606552, -0.434539, -624.259, 122.247, 444.47
    2695, cam_02695, 0.136884, 0.965425, -0.0185196, -0.221077, -763.951, 17.6787, 134.54
    2696, cam_02696, 0.100111, 0.988064, 0.00654603, 0.116899, -678.452, -69.0708, -370.617
    2697, cam_02697, 0.0992972, 0.935254, 0.0435171, 0.336966, -441.442, -144.412, -621.835
    2698, cam_02698, -0.107289, -0.681529, 0.102279, 0.716622, -185.626, 220.734, 733.414
    2699, cam_02699, 0.105755, 0.800699, -0.0755843, -0.584794, -441.99, 165.984, 630.985
    2700, cam_02700, 0.245126, 0.718514, -0.16105, -0.630646, -334.35, 374.816, 607.309
    2701, cam_02701, 0.0924797, 0.911963, -0.0296719, -0.39861, -677.134, 63.3716, 398.028
    2702, cam_02702, 0.0517933, 0.882621, -0.0347092, -0.465933, -510.975, 66.4942, 475.821
    2703, cam_02703, 0.0504272, 0.500881, 0.109064, 0.857135, 564.225, -115.938, -524.771
    2704, cam_02704, 0.0907683, 0.448859, 0.2155, 0.862465, 616.697, -196.181, -434.026
    2705, cam_02705, 0.0462378, 0.416798, 0.117054, 0.900244, 655.38, -96.7677, -410.24
    2706, cam_02706, 0.0631492, 0.495106, 0.110831, 0.859417, 566.048, -135.709, -517.82
    2707, cam_02707, 0.0584538, 0.664046, 0.0958148, 0.739219, 302.706, -146.414, -702.735
    2708, cam_02708, 0.0428358, 0.618831, 0.0619199, 0.781907, 385.197, -99.021, -671.57
    2709, cam_02709, 0.210996, 0.572363, 0.280168, 0.741207, 402.767, -437.338, -505.518
    2710, cam_02710, 0.0709368, 0.506165, 0.110259, 0.852413, 549.612, -149.827, -533.531
    2711, cam_02711, 0.0521902, 0.429829, 0.0860648, 0.897283, 638.659, -102.653, -436.721
    2712, cam_02712, 0.0353811, 0.813671, 0.0308689, 0.579426, -41.7941, -74.178, -777.215
    2713, cam_02713, 0.0238757, 0.143424, 0.0899535, 0.985276, 691.922, -22.5375, -43.1294
    2714, cam_02714, 0.0328613, 0.62874, 0.0489511, 0.775377, 366.405, -78.0257, -686.178
    2715, cam_02715, 0.0371847, 0.473991, 0.0878951, 0.875342, 591.799, -86.8913, -503.31
    2716, cam_02716, 0.0605562, 0.952296, 0.0232939, 0.298198, -497.853, -82.8795, -597.444
    2717, cam_02717, 0.0526714, 0.867072, 0.0307979, 0.494432, -201.825, -93.1634, -750.029
    2718, cam_02718, 0.0489061, 0.744397, 0.0482098, 0.664196, 124.52, -105.729, -765.094
    2719, cam_02719, 0.310585, 0.889301, 0.145138, 0.302681, -450.636, -434.57, -468.64
    2720, cam_02720, 0.307525, 0.821352, 0.184251, 0.44369, -227.671, -506.133, -551.146
    2721, cam_02721, 0.2668, 0.745422, 0.198339, 0.577776, 13.0194, -491.048, -608.746
    2722, cam_02722, 0.203866, 0.621631, 0.193342, 0.731185, 316.835, -400.08, -592.863
    2723, cam_02723, 0.058739, 0.60878, 0.0745836, 0.787638, 393.841, -129.244, -663.511
    2724, cam_02724, 0.0162303, -0.140074, 0.0762412, 0.987068, 606.715, 17.1001, 334.752
    2725, cam_02725, 0.0579503, 0.51126, 0.0993966, 0.851689, 540.494, -128.541, -550.721
    2726, cam_02726, 0.0976572, 0.980813, 0.0163753, 0.167933, -642.686, -88.392, -437.817
    2727, cam_02727, 0.0890166, 0.929071, 0.0353336, 0.357287, -421.075, -127.449, -647.383
    2728, cam_02728, 0.0729162, 0.839222, 0.0506898, 0.536489, -128.035, -138.178, -759.809
    2729, cam_02729, 0.0644435, 0.6925, 0.0779737, 0.71429, 231.81, -147.232, -733.129
    2730, cam_02730, 0.0360587, 0.485806, 0.0683489, 0.870644, 572.903, -80.9696, -527.285
    2731, cam_02731, 0.11162, 0.986814, 0.0174933, 0.115901, -688.309, -89.9212, -360.613
    2732, cam_02732, 0.0860441, 0.961342, 0.0342722, 0.259312, -550.973, -114.051, -543.462
    2733, cam_02733, 0.0817342, 0.899285, 0.0373631, 0.428031, -320.651, -127.623, -702.043
    2734, cam_02734, 0.0716299, 0.743589, 0.069703, 0.661125, 112.119, -153.675, -759.129
    2735, cam_02735, 0.0101624, -0.205933, 0.0642495, 0.976402, 554.42, 24.7662, 409.837
    2736, cam_02736, 0.244419, 0.932382, 0.114841, 0.240279, -547.241, -331.807, -449.842
    2737, cam_02737, 0.255146, 0.870427, 0.141149, 0.396654, -334.503, -406.152, -578.905
    2738, cam_02738, 0.18511, 0.689065, 0.1454, 0.685406, 187.157, -355.176, -671.472
    2739, cam_02739, 0.0793176, 0.995961, -0.0129143, -0.0400512, -776.599, -7.10828, -134.527
    2740, cam_02740, 0.0753389, 0.98866, 0.00412505, 0.129838, -686.733, -50.9747, -383.511
    2741, cam_02741, 0.0647912, 0.932009, 0.0326957, 0.355094, -437.853, -101.605, -647.019
    2742, cam_02742, 0.0540783, 0.848353, 0.0335898, 0.52559, -163.552, -98.7135, -764.923
    2743, cam_02743, 0.0486542, 0.729357, 0.0433054, 0.681025, 143.98, -101.86, -768.58
    2744, cam_02744, 0.0177985, 0.528564, 0.0270778, 0.848275, 512.983, -40.233, -597.295
    2745, cam_02745, 0.0300525, 0.99787, -0.0101141, 0.0570161, -738.501, 0.495806, -278.202
    2746, cam_02746, 0.0412525, 0.483188, 0.0731571, 0.871479, 481.461, -81.613, -480.818
    2747, cam_02747, 0.0641199, 0.984329, 0.0127344, 0.163778, -661.866, -59.3348, -425.625
    2748, cam_02748, 0.0709906, 0.914103, 0.0289794, 0.398167, -380.802, -104.998, -683.06
    2749, cam_02749, 0.0147933, 0.652045, 0.021282, 0.757737, 304.254, -36.5654, -727.538
    2750, cam_02750, 0.0189423, 0.5186, 0.0195249, 0.854584, 523.624, -38.2836, -589.523
    2751, cam_02751, 0.354718, 0.844956, 0.182512, 0.356251, -379.538, -520.059, -456.383
    2752, cam_02752, 0.214991, 0.598652, 0.20845, 0.742929, 334.182, -425.957, -574.419
    2753, cam_02753, 0.0374622, 0.999054, 0.00189052, 0.0219884, -760.967, -18.761, -219.667
    2754, cam_02754, 0.265816, 0.963729, 0.0100867, 0.0215869, -760.301, -119.752, -187.704
    2755, cam_02755, 0.036747, 0.956525, 0.00927007, 0.289176, -537.728, -42.8544, -580.303
    2756, cam_02756, 0.0280838, 0.880507, 0.00764887, 0.473138, -269.662, -39.4349, -744.086
    2757, cam_02757, 0.0188527, 0.0714725, 0.115055, 0.990605, 683.066, -1.67715, 52.5606
    2758, cam_02758, 0.0198605, 0.752146, 0.0163, 0.658495, 82.9937, -41.3209, -787.035
    2759, cam_02759, 0.017665, 0.625647, 0.000769882, 0.779906, 348.624, -26.5949, -711.123
    2760, cam_02760, 0.0143151, 0.510608, -0.00581036, 0.859675, 531.756, -19.6949, -587.189
    2761, cam_02761, 0.0445838, 0.978412, 0.01126, 0.201484, -637.184, -46.6972, -471.042
    2762, cam_02762, 0.282505, 0.937655, 0.0588276, 0.193733, -636.528, -262.932, -394.513
    2763, cam_02763, -0.00800229, 0.864531, -0.0215047, 0.502055, -223.592, 32.751, -761.024
    2764, cam_02764, 0.153041, 0.858423, 0.0731712, 0.484081, -246.136, -247.158, -712.97
    2765, cam_02765, -0.0135649, 0.743155, -0.0170046, 0.668765, 100.667, 32.3087, -786.849
    2766, cam_02766, 0.173216, 0.748062, 0.106678, 0.631679, 40.9758, -315.663, -727.189
    2767, cam_02767, 0.0762348, 0.642, 0.0613075, 0.760437, 306.563, -152.002, -716.585
    2768, cam_02768, -0.00432447, -0.221654, 0.0464926, 0.974007, 536.783, 33.0346, 421.299
    2769, cam_02769, 0.0754527, 0.996193, 0.0237476, 0.0366318, -757.318, -68.4975, -230.997
    2770, cam_02770, 0.0538369, 0.935743, 0.0197365, 0.347991, -468.69, -74.0997, -637.999
    2771, cam_02771, 0.0412644, 0.847495, 0.0173811, 0.528912, -179.193, -66.7304, -771.808
    2772, cam_02772, 0.0440389, 0.70103, 0.0247831, 0.711339, 189.771, -81.0023, -768.046
    2773, cam_02773, 0.0268826, 0.99962, 0.00387749, 0.00465853, -776.48, -16.577, -181.29
    2774, cam_02774, 0.0438159, 0.927479, 0.0130698, 0.371069, -443.48, -57.5987, -660.562
    2775, cam_02775, 0.0243608, 0.761863, 0.00290449, 0.647274, 45.7497, -34.8002, -795.728
    2776, cam_02776, 0.210604, 0.898235, 0.0922796, 0.374571, -422.544, -306.5, -602.99
    2777, cam_02777, 0.180386, 0.79218, 0.0978416, 0.574751, -84.3951, -313.086, -728.763
    2778, cam_02778, 0.343224, 0.863241, 0.146657, 0.339859, -445.146, -465.12, -470.709
    2779, cam_02779, 0.044459, 0.411751, 0.0809736, 0.906602, 614.778, -91.839, -441.066
    2780, cam_02780, 0.0159696, 0.868637, -0.0246983, -0.494575, -465.664, 38.8923, 494.176
    2781, cam_02781, 0.301127, 0.765632, 0.165834, 0.543718, -112.881, -502.08, -609.378
    2782, cam_02782, 0.172316, 0.690127, 0.105995, 0.694836, 164.092, -316.864, -713.465
    2783, cam_02783, 0.0314862, 0.744528, 0.00867797, 0.666792, 86.9522, -49.882, -791.477
    2784, cam_02784, 0.0299003, 0.408564, 0.0859238, 0.908184, 647.319, -74.99, -460.081
    2785, cam_02785, 0.0145545, 0.188528, 0.0777723, 0.978875, 787.375, -20.4409, -125.758
    2786, cam_02786, 0.0474023, 0.159732, 0.303912, 0.938017, 792.388, -48.9291, -77.2415
    2787, cam_02787, 0.00352464, 0.043376, 0.0789653, 0.995927, 790.59, 15.5122, 104.514
    2788, cam_02788, 0.00861428, -0.0110185, 0.302759, 0.952965, 775.293, 92.1537, 162.978
    2789, cam_02789, -0.0170009, -0.125031, 0.0754639, 0.989133, 710.038, 65.082, 357.099
    2790, cam_02790, -0.0240464, -0.140495, 0.271816, 0.951735, 697.826, 183.188, 339.933
    2791, cam_02791, 0.0574156, 0.550666, 0.0642733, 0.830265, 384.564, -102.177, -539.586
    2792, cam_02792, -0.0284089, -0.294771, 0.100366, 0.949858, 543.254, 117.367, 571.69
    2793, cam_02793, -0.0510456, -0.363821, 0.18214, 0.91206, 449.328, 226.109, 618.63
    2794, cam_02794, 0.00802665, 0.249353, 0.0589311, 0.966585, 760.363, -16.8613, -223.16
    2795, cam_02795, 0.0521189, 0.214749, 0.3149, 0.923041, 771.896, -83.8619, -159.219
    2796, cam_02796, 0.00460851, 0.143017, 0.0744137, 0.986908, 790.672, 0.515192, -55.2118
    2797, cam_02797, 0.043083, 0.0986954, 0.305308, 0.946145, 792.335, -12.7392, 12.4773
    2798, cam_02798, -0.00477963, 0.00558681, 0.0589575, 0.998233, 775.437, 26.1422, 161.059
    2799, cam_02799, 0.00614862, 0.00151295, 0.313992, 0.949404, 774.783, 91.8064, 138.888
    2800, cam_02800, -0.0230865, -0.307106, 0.106109, 0.94546, 526.395, 115.285, 580.652
    2801, cam_02801, -0.045093, -0.274036, 0.238251, 0.930649, 563.06, 236.993, 504.403
    2802, cam_02802, 0.013247, 0.17144, 0.0924434, 0.980758, 664.465, -12.1733, -87.5231
    2803, cam_02803, -0.0139536, -0.195057, 0.104833, 0.975073, 648.704, 85.9296, 446.59
    2804, cam_02804, -0.0328513, -0.19081, 0.270797, 0.942964, 650.811, 212.582, 398.737
    2805, cam_02805, 0.032536, 0.883682, 0.0126579, 0.466783, -294.941, -49.5275, -733.829
    2806, cam_02806, 0.0430351, 0.74811, 0.0306026, 0.66147, 74.6686, -84.5286, -784.589
    2807, cam_02807, 0.145493, 0.779238, 0.0821365, 0.604047, -33.4639, -257.689, -748.705
    2808, cam_02808, 0.162999, 0.932035, 0.0536791, 0.319155, -506.785, -204.902, -573.843
    2809, cam_02809, -0.00102295, 0.384682, 0.0247475, 0.922717, 662.201, -6.01623, -426.27
    2810, cam_02810, 0.0755463, 0.364399, 0.242146, 0.896031, 673.343, -175.764, -368.481
    2811, cam_02811, 0.000318049, 0.174227, 0.0476733, 0.983551, 780.489, 1.98421, -103.972
    2812, cam_02812, -0.0002634, -0.049534, 0.041591, 0.997906, 748.111, 16.9434, 244.838
    2813, cam_02813, 0.00901964, 0.015199, 0.0767886, 0.996891, 656.749, 8.75826, 120.074
    2814, cam_02814, -0.00841679, -0.249796, 0.0414128, 0.967376, 590.194, 40.5868, 519.347
    2815, cam_02815, -0.00953254, -0.0976156, 0.243584, 0.964908, 721.027, 129.899, 288.349
    2816, cam_02816, 0.0414088, 0.0468795, 0.284641, 0.956591, 781.973, 10.1575, 91.4979
    2817, cam_02817, 0.0362334, 0.604254, 0.0544989, 0.794099, 365.021, -87.949, -687.0
    2818, cam_02818, 0.14048, 0.584241, 0.221945, 0.767898, 372.607, -334.439, -601.792
    2819, cam_02819, 0.0176561, 0.501149, 0.0379842, 0.864347, 524.887, -45.1884, -579.144
    2820, cam_02820, 0.126723, 0.464771, 0.279266, 0.830626, 550.423, -302.361, -467.375
    2821, cam_02821, 0.0128804, 0.297527, 0.0434294, 0.953638, 724.006, -26.7059, -296.635
    2822, cam_02822, -0.00615736, 0.0691582, 0.0539918, 0.996125, 780.264, 21.0446, 57.983
    2823, cam_02823, 0.067312, 0.305031, 0.34729, 0.884203, 713.344, -158.011, -281.028
    2824, cam_02824, 0.0153429, -0.140733, 0.0393132, 0.989148, 587.593, -0.555166, 317.112
    2825, cam_02825, 0.0551814, 0.215047, 0.347988, 0.910832, 761.126, -90.1078, -159.061
    2826, cam_02826, 0.0385394, 0.0972153, 0.344561, 0.932921, 782.711, -0.808482, 5.77682
    2827, cam_02827, 0.0165161, -0.0361466, 0.337086, 0.940635, 752.817, 100.25, 189.108
    2828, cam_02828, 0.00862507, -0.14403, 0.0432373, 0.988591, 685.52, 10.4156, 377.244
    2829, cam_02829, 0.0951112, 0.685715, 0.0827386, 0.716871, 195.264, -192.488, -727.674
    2830, cam_02830, 0.0574854, 0.585554, 0.0650407, 0.805973, 389.746, -122.862, -661.501
    2831, cam_02831, 0.0289699, 0.47087, 0.039281, 0.880851, 558.029, -60.7558, -537.978
    2832, cam_02832, 0.00797734, 0.229683, 0.0359818, 0.972567, 753.009, -14.2064, -193.087
    2833, cam_02833, -0.0245726, -0.27553, 0.0793417, 0.957697, 556.327, 90.9402, 534.547
    2834, cam_02834, -0.0120066, -0.115372, 0.0755616, 0.990371, 701.466, 54.6458, 329.598
    2835, cam_02835, 0.0148383, -0.23393, 0.0379281, 0.9714, 517.236, 4.61225, 422.264
    2836, cam_02836, -0.0216607, -0.102125, 0.078905, 0.991401, 705.105, 68.7943, 308.422
    2837, cam_02837, 0.0290424, 0.363796, 0.0819728, 0.92741, 665.222, -64.9685, -388.1
    2838, cam_02838, -0.0109562, -0.0156819, 0.0757863, 0.996941, 749.337, 42.2753, 183.887
    2839, cam_02839, -0.0279702, 0.620599, -0.0193272, 0.783391, 322.233, 50.7062, -691.727
    2840, cam_02840, -0.044477, 0.402512, -0.0104126, 0.914274, 619.777, 69.1297, -444.726
    2841, cam_02841, -0.0209158, 0.117405, -0.0139177, 0.992766, 767.402, 29.2736, -20.7386
    2842, cam_02842, -0.0152248, -0.189164, -0.0101141, 0.981775, 640.954, 14.7222, 427.303
    2843, cam_02843, 0.0121453, -0.489076, -0.00682485, 0.87213, 260.199, -21.9697, 726.769
    2844, cam_02844, 0.00581014, -0.70472, -0.0132363, 0.709339, -149.751, -22.9527, 756.823
    2845, cam_02845, -0.013328, 0.865077, 0.0267771, -0.500747, -508.272, -46.7108, 577.923
    2846, cam_02846, 0.0244913, 0.714914, 0.0139966, 0.698643, 121.164, -37.0133, -652.382
    2847, cam_02847, -0.0136676, 0.938078, -0.00124761, -0.346153, -672.63, -2.21095, 373.788
    2848, cam_02848, -0.030535, -0.0897066, 0.0321852, 0.99498, 712.323, 58.7587, 290.19
    2849, cam_02849, -0.0324353, 0.0466076, 0.0363725, 0.997724, 764.381, 57.5643, 86.7403
    2850, cam_02850, 0.0291826, 0.539547, 0.0585322, 0.839411, 459.169, -74.7402, -615.413
    2851, cam_02851, 0.0675386, 0.709165, 0.0608647, 0.699156, 148.477, -138.877, -744.152
    2852, cam_02852, 0.0347864, 0.390079, 0.0756836, 0.917006, 638.176, -75.6244, -426.719
    2853, cam_02853, 0.0502353, 0.792163, 0.0300698, 0.607495, -46.6782, -89.6553, -764.504
    2854, cam_02854, 0.0411122, 0.660477, 0.0486351, 0.748141, 247.637, -93.0244, -724.495
    2855, cam_02855, 0.209132, 0.636442, 0.216274, 0.710233, 231.554, -426.54, -599.215
    2856, cam_02856, 0.259106, 0.717825, 0.196697, 0.615549, 28.3916, -474.925, -606.85
    2857, cam_02857, 0.0415551, 0.4634, 0.0857861, 0.881007, 481.263, -83.5672, -450.816
    2858, cam_02858, 0.128484, 0.444305, 0.20555, 0.862458, 559.122, -268.841, -458.072
    2859, cam_02859, 0.0296535, 0.459087, 0.0437029, 0.88682, 562.208, -63.1487, -524.165
    2860, cam_02860, 0.0520924, 0.910108, 0.0238485, 0.410392, -387.615, -77.6329, -663.136
    2861, cam_02861, 0.0500371, 0.829029, 0.0265102, 0.556332, -147.249, -84.6016, -752.983
    2862, cam_02862, 0.0299999, 0.639674, 0.0321385, 0.767388, 285.008, -65.3818, -714.741
    2863, cam_02863, 0.0176482, 0.485781, 0.0312087, 0.873345, 527.815, -41.6943, -562.12
    2864, cam_02864, 0.278061, 0.844106, 0.160713, 0.429346, -315.512, -436.945, -552.625
    2865, cam_02865, 0.277571, 0.779473, 0.184094, 0.530552, -138.91, -476.8, -591.085
    2866, cam_02866, 0.235298, 0.610461, 0.210777, 0.726323, 258.025, -451.472, -570.791
    2867, cam_02867, 0.154992, 0.470098, 0.176083, 0.85087, 515.177, -302.615, -489.142
    2868, cam_02868, 0.0489352, 0.348215, 0.0772389, 0.932945, 575.672, -78.6981, -315.566
    2869, cam_02869, 0.034307, 0.95379, 0.000483524, 0.298508, -539.61, -27.0369, -552.889
    2870, cam_02870, 0.275883, 0.909862, 0.0828997, 0.298609, -526.207, -307.064, -475.699
    2871, cam_02871, 0.386422, 0.855699, 0.139326, 0.314715, -483.744, -450.673, -400.348
    2872, cam_02872, 0.344479, 0.735038, 0.212274, 0.544052, -101.979, -562.43, -520.299
    2873, cam_02873, 0.288586, 0.758885, 0.177618, 0.556114, -102.249, -484.331, -593.696
    2874, cam_02874, 0.110723, 0.798439, 0.0639092, 0.588347, -86.8824, -192.35, -743.622
    2875, cam_02875, 0.0162429, 0.801852, 0.00212915, 0.597298, -76.3175, -21.9476, -769.022
    2876, cam_02876, 0.0239024, 0.577998, 0.0206781, 0.815426, 389.85, -48.0154, -665.894
    2877, cam_02877, 0.150708, 0.553961, 0.152909, 0.804384, 396.538, -301.871, -590.911
    2878, cam_02878, 0.265594, 0.533782, 0.27063, 0.755841, 359.167, -506.136, -460.741
    2879, cam_02879, 0.057695, 0.643191, 0.0446559, 0.762222, 234.473, -93.9748, -605.216
    2880, cam_02880, 0.0451676, 0.983644, 0.0126714, 0.173907, -665.198, -44.4844, -393.34
    2881, cam_02881, 0.275176, 0.940861, 0.0586452, 0.188729, -645.724, -235.049, -356.141
    2882, cam_02882, 0.39704, 0.817811, 0.186467, 0.372524, -388.194, -530.885, -408.08
    2883, cam_02883, 0.161042, 0.909281, 0.0842055, 0.37441, -435.177, -242.413, -592.486
    2884, cam_02884, 0.0365303, 0.925791, 0.0145188, 0.375987, -445.445, -50.9123, -631.049
    2885, cam_02885, 0.0264122, 0.821798, 0.00622778, 0.569132, -134.317, -37.3308, -761.737
    2886, cam_02886, 0.224679, 0.774572, 0.139237, 0.574605, -92.9851, -388.6, -663.021
    2887, cam_02887, 0.355518, 0.726336, 0.225713, 0.543228, -98.8193, -582.935, -499.665
    2888, cam_02888, 0.0247322, 0.702687, -0.000506822, 0.711069, 151.221, -32.7936, -758.592
    2889, cam_02889, 0.0159373, 0.560547, 0.018573, 0.827761, 414.881, -35.6253, -652.804
    2890, cam_02890, 0.0246967, 0.242215, 0.0754844, 0.966966, 734.462, -41.021, -199.336
    2891, cam_02891, 0.0482141, 0.306129, 0.115478, 0.943729, 595.545, -78.2872, -260.225
    2892, cam_02892, 0.145745, 0.572575, 0.154279, 0.791906, 365.424, -300.321, -612.986
    2893, cam_02893, 0.272769, 0.589638, 0.262032, 0.713627, 258.96, -524.833, -506.776
    2894, cam_02894, 0.00554976, 0.67532, 0.000650125, 0.737504, 205.608, -9.62153, -748.11
    2895, cam_02895, 0.191552, 0.646953, 0.165171, 0.719359, 206.508, -376.39, -646.326
    2896, cam_02896, 0.346774, 0.653672, 0.269972, 0.616098, 65.3267, -613.322, -470.627
    2897, cam_02897, 0.076602, 0.989249, 0.00796071, 0.124315, -705.209, -49.135, -319.91
    2898, cam_02898, 0.251174, 0.9607, 0.0242533, 0.115668, -709.377, -147.749, -277.427
    2899, cam_02899, 0.0452754, 0.948163, 0.00837545, 0.314431, -529.308, -46.8485, -565.501
    2900, cam_02900, 0.00813462, 0.889033, -0.0170574, 0.457454, -330.456, 11.5042, -702.144
    2901, cam_02901, 0.297838, 0.928416, 0.0872788, 0.204253, -627.925, -289.857, -351.676
    2902, cam_02902, 0.0323822, 0.0950657, 0.120287, 0.987646, 653.855, -24.7251, 10.0002
    2903, cam_02903, 0.284972, 0.821713, 0.153842, 0.468947, -272.156, -443.403, -575.693
    2904, cam_02904, 0.398279, 0.784176, 0.216734, 0.423636, -301.227, -579.304, -419.054
    2905, cam_02905, 0.135908, 0.990252, 0.0138534, 0.0271507, -756.871, -64.7793, -166.824
    2906, cam_02906, 0.0850419, 0.990913, 0.0195166, 0.102368, -721.608, -67.2154, -281.996
    2907, cam_02907, 0.278538, 0.958089, 0.0213929, 0.0634345, -741.184, -131.508, -195.117
    2908, cam_02908, 0.056129, 0.942585, 0.0159064, 0.328832, -516.56, -66.199, -577.588
    2909, cam_02909, 0.0327555, 0.876107, 0.00879631, 0.480923, -298.514, -44.7542, -716.564
    2910, cam_02910, 0.326397, 0.878881, 0.185835, 0.294106, -494.689, -461.058, -384.007
    2911, cam_02911, 0.331365, 0.787896, 0.222975, 0.468721, -234.325, -550.519, -496.86
    2912, cam_02912, 0.0217983, 0.700002, 0.0113262, 0.713718, 148.604, -40.1404, -762.562
    2914, cam_02914, 0.210624, 0.667881, 0.195504, 0.686549, 148.615, -425.079, -634.143
    2915, cam_02915, 0.313997, 0.636244, 0.267042, 0.652141, 128.379, -582.225, -499.278
    2916, cam_02916, 0.0700034, 0.987284, -0.00511408, 0.14263, -700.179, -28.1415, -338.608
    2917, cam_02917, 0.266667, 0.953962, 0.0203518, 0.135764, -703.934, -152.294, -294.88
    2918, cam_02918, 0.408007, 0.885436, 0.09458, 0.201467, -635.614, -344.353, -288.077
    2919, cam_02919, 0.001118, 0.89761, -0.00767405, 0.440722, -367.421, 6.08407, -685.74
    2920, cam_02920, 0.0308784, 0.861757, -0.00471624, 0.506359, -261.7, -27.8428, -732.326
    2921, cam_02921, 0.166321, 0.869188, 0.061287, 0.46162, -328.878, -231.876, -665.937
    2922, cam_02922, 0.372298, 0.816383, 0.140147, 0.418655, -367.15, -479.599, -490.622
    2923, cam_02923, 0.0615937, 0.676467, 0.0629955, 0.731184, 187.415, -136.01, -743.236
    2924, cam_02924, 0.0708441, 0.723395, -0.0690805, -0.683307, -160.705, 124.985, 618.919
    2925, cam_02925, 0.0419243, 0.564754, 0.0521427, 0.822543, 395.152, -95.8387, -663.889
    2926, cam_02926, 0.0525544, 0.759022, -0.0368215, -0.647894, -260.784, 88.984, 729.937
    2927, cam_02927, 0.235398, 0.737484, -0.188079, -0.604427, -291.099, 413.038, 594.497
    2928, cam_02928, 0.100697, 0.858549, -0.0487839, -0.500373, -502.476, 122.464, 584.075
    2929, cam_02929, -0.035805, -0.533943, 0.0343811, 0.844062, 195.428, 75.993, 750.441
    2930, cam_02930, -0.0575977, -0.689364, 0.046607, 0.720617, -112.92, 109.647, 763.241
    2931, cam_02931, 0.0723959, 0.807808, -0.0542097, -0.582466, -380.205, 122.472, 669.201
    2932, cam_02932, 0.240155, 0.762385, -0.193808, -0.568799, -352.957, 413.26, 558.761
    2933, cam_02933, -0.177342, -0.627281, 0.187445, 0.734801, -29.1785, 386.278, 676.265
    2934, cam_02934, -0.125304, -0.488814, 0.19165, 0.841802, 248.821, 333.109, 659.289
    2935, cam_02935, 0.162256, 0.930412, -0.0733173, -0.320362, -578.752, 122.104, 273.307
    2936, cam_02936, 0.308084, 0.676496, -0.248131, -0.621183, -225.418, 533.578, 521.612
    2937, cam_02937, -0.0044726, -0.380328, 0.00140567, 0.92484, 436.754, 5.92918, 643.958
    2938, cam_02938, -0.102881, -0.361971, 0.217127, 0.900693, 442.475, 308.352, 561.14
    2939, cam_02939, 0.00150794, -0.611106, -0.0135307, 0.791432, 47.5084, -18.5318, 775.183
    2940, cam_02940, 0.00483914, 0.761827, 0.00955437, -0.647692, -270.867, -10.476, 727.978
    2941, cam_02941, -0.0876371, -0.570242, 0.113425, 0.808875, 113.138, 218.18, 737.02
    2942, cam_02942, -0.0989189, -0.668318, 0.103535, 0.729963, -83.3385, 217.348, 741.172
    2943, cam_02943, -0.0293404, -0.161515, 0.0882194, 0.982481, 670.101, 90.2606, 382.801
    2944, cam_02944, -0.046562, -0.36917, 0.0705859, 0.925507, 443.131, 119.415, 626.829
    2945, cam_02945, -0.0497009, -0.524927, 0.0581455, 0.847703, 198.557, 116.971, 741.824
    2947, cam_02947, -0.202862, -0.450492, 0.332662, 0.803268, 255.987, 530.488, 506.707
    2948, cam_02948, -0.115, -0.263471, 0.286009, 0.914088, 550.281, 346.094, 425.494
    2949, cam_02949, -0.0357143, -0.368672, 0.0521267, 0.927409, 441.282, 89.949, 631.389
    2950, cam_02950, -0.137104, -0.333738, 0.328185, 0.872993, 454.282, 424.336, 463.947
    2951, cam_02951, -0.0877677, -0.146884, 0.277071, 0.945491, 662.749, 266.661, 302.312
